idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,anos_experiencia
33,1990-09-20,Mato Grosso,4704.54,Ensino Médio,2,Solteiro,Educação,8
33,1991-02-25,Amazonas,7364.2,Ensino Médio,2,Casado,Educação,11
28,1995-12-24,Mato Grosso do Sul,4691.92,Ensino Médio,0,Casado,Tecnologia,5
40,1983-08-14,Sergipe,7615.14,Ensino Médio,0,Casado,Educação,22
46,1977-07-07,Piauí,4792.32,Ensino Superior,1,Solteiro,Saúde,1
61,1962-10-06,Piauí,2478.27,Ensino Fundamental,0,Casado,Comércio,7
29,1994-05-13,Amazonas,6253.84,Ensino Superior,1,Solteiro,Tecnologia,10
54,1969-05-20,Mato Grosso,3797.48,Ensino Médio,0,Solteiro,Indústria,16
44,1979-05-07,Amapá,4872.72,Ensino Médio,1,Casado,Educação,20
50,1973-09-05,Pará,4037.02,Ensino Médio,1,Divorciado,Indústria,15
26,1997-10-01,Roraima,4420.05,Ensino Fundamental,4,Divorciado,Indústria,6
40,1984-04-03,Rio Grande do Norte,9953.71,Ensino Superior,1,Casado,Indústria,20
56,1967-09-20,Pernambuco,10103.78,Ensino Médio,1,Solteiro,Tecnologia,19
24,1999-04-18,Pernambuco,4166.88,Ensino Médio,3,Casado,Tecnologia,5
39,1984-10-03,Rio de Janeiro,3105.06,Ensino Fundamental,1,Casado,Saúde,10
29,1994-06-14,Minas Gerais,6048.49,Ensino Médio,2,Solteiro,Indústria,1
32,1991-07-28,Piauí,3672.9,Ensino Fundamental,1,Casado,Indústria,11
28,1995-05-20,Maranhão,3615.03,Ensino Médio,2,Solteiro,Comércio,5
47,1976-12-31,Roraima,7981.3,Ensino Médio,1,Casado,Saúde,24
48,1976-03-31,Amapá,4828.52,Ensino Superior,0,Solteiro,Comércio,0
25,1998-05-01,Acre,2562.9,Ensino Médio,1,Casado,Comércio,2
38,1985-06-12,Espírito Santo,5328.39,Ensino Médio,0,Casado,Comércio,17
28,1995-09-28,Goiás,8041.68,Ensino Médio,0,Casado,Saúde,8
22,2001-06-04,Ceará,6316.8,Ensino Médio,0,Casado,Comércio,0
84,1939-05-29,Santa Catarina,2493.79,Ensino Fundamental,0,Solteiro,Comércio,2
44,1980-01-06,Amazonas,10788.95,Ensino Médio,1,Casado,Saúde,20
18,2005-11-25,Rio de Janeiro,5170.33,Ensino Médio,2,Casado,Indústria,0
50,1973-11-30,Espírito Santo,5370.22,Ensino Médio,1,Casado,Tecnologia,16
32,1991-06-18,Sergipe,4204.83,Ensino Médio,1,Casado,Educação,1
47,1976-08-27,Pernambuco,6720.02,Ensino Médio,3,Casado,Educação,8
46,1977-09-26,Rio Grande do Norte,5587.43,Ensino Médio,0,Casado,Indústria,9
60,1963-11-26,Alagoas,11937.01,Ensino Médio,0,Solteiro,Tecnologia,34
20,2003-05-21,Piauí,7197.5,Ensino Médio,2,Casado,Tecnologia,1
22,2001-11-30,Tocantins,5154.73,Ensino Superior,0,Casado,Saúde,3
52,1972-03-19,Rondônia,4583.62,Ensino Médio,0,Casado,Comércio,20
40,1983-05-15,Amapá,11371.15,Ensino Superior,0,Casado,Comércio,21
53,1970-10-12,Paraná,6225.14,Ensino Médio,0,Solteiro,Indústria,11
60,1963-10-16,Espírito Santo,17999.3,Ensino Superior,0,Solteiro,Tecnologia,31
36,1988-02-27,Piauí,3229.39,Ensino Médio,2,Casado,Indústria,8
41,1982-04-25,Rio de Janeiro,3999.17,Ensino Médio,0,Casado,Comércio,13
30,1993-10-03,Espírito Santo,6369.25,Ensino Médio,0,Casado,Comércio,8
35,1988-12-12,Paraíba,3604.16,Ensino Médio,1,Solteiro,Comércio,9
28,1995-09-19,Distrito Federal,12928.54,Pós-graduação,0,Casado,Comércio,7
34,1990-02-12,Paraíba,10920.04,Ensino Superior,2,Casado,Tecnologia,8
54,1970-01-07,Acre,15406.93,Ensino Médio,0,Solteiro,Tecnologia,32
19,2004-10-25,São Paulo,7187.26,Pós-graduação,1,Casado,Indústria,1
44,1980-02-25,Tocantins,9566.5,Ensino Superior,1,Casado,Comércio,26
88,1935-09-05,Distrito Federal,3031.72,Ensino Médio,1,Solteiro,Saúde,4
21,2003-04-02,Espírito Santo,5249.76,Ensino Médio,2,Casado,Educação,0
54,1969-07-24,Ceará,8858.38,Ensino Superior,0,Casado,Indústria,23
29,1995-03-21,Alagoas,8349.82,Ensino Médio,1,Casado,Saúde,11
63,1960-06-25,São Paulo,2472.9,Ensino Fundamental,0,Casado,Indústria,3
72,1951-06-01,Alagoas,8282.77,Ensino Superior,2,Casado,Indústria,37
23,2000-07-16,Rondônia,3160.37,Ensino Médio,0,Casado,Comércio,5
56,1967-07-04,Mato Grosso do Sul,8605.63,Ensino Médio,1,Casado,Comércio,29
38,1985-07-07,Espírito Santo,7173.03,Ensino Médio,0,Casado,Indústria,8
50,1973-10-17,Mato Grosso do Sul,7141.73,Ensino Médio,4,Casado,Tecnologia,9
56,1968-02-16,Amazonas,10590.71,Ensino Médio,5,Viúvo,Indústria,18
50,1974-02-01,São Paulo,8007.0,Ensino Médio,1,Casado,Saúde,19
24,2000-03-06,Roraima,3820.79,Ensino Médio,0,Solteiro,Comércio,6
29,1994-04-21,Piauí,9207.44,Ensino Superior,0,Casado,Saúde,9
19,2004-12-07,Sergipe,3454.56,Ensino Médio,0,Casado,Comércio,0
45,1978-05-06,Tocantins,3309.35,Ensino Fundamental,1,Casado,Tecnologia,17
23,2000-05-11,São Paulo,6681.75,Ensino Superior,0,Casado,Saúde,3
19,2004-08-11,Pernambuco,4424.16,Ensino Médio,4,Casado,Indústria,0
62,1962-01-30,Goiás,6517.17,Ensino Médio,0,Solteiro,Comércio,9
40,1983-10-06,Rondônia,11837.98,Ensino Médio,0,Solteiro,Tecnologia,14
24,1999-08-20,Piauí,5133.1,Ensino Médio,0,Casado,Comércio,0
27,1996-11-09,Maranhão,4033.4,Ensino Superior,1,Casado,Indústria,5
26,1998-01-07,Rio Grande do Sul,6624.33,Ensino Médio,2,Casado,Saúde,0
54,1970-02-11,Ceará,11316.05,Ensino Médio,0,Casado,Tecnologia,11
48,1975-09-03,Santa Catarina,6591.19,Ensino Médio,0,Casado,Educação,7
25,1999-02-19,Sergipe,10073.11,Ensino Superior,2,Casado,Comércio,5
53,1970-07-20,Sergipe,6421.1,Ensino Fundamental,2,Casado,Saúde,35
41,1982-06-28,São Paulo,4802.6,Ensino Médio,0,Casado,Indústria,1
28,1996-02-12,Amazonas,11392.57,Pós-graduação,0,Casado,Tecnologia,4
40,1983-07-17,Paraíba,4549.7,Ensino Médio,4,Casado,Indústria,22
33,1990-06-24,Espírito Santo,5163.97,Ensino Médio,1,Solteiro,Comércio,10
67,1957-03-22,Mato Grosso,2060.94,Ensino Médio,0,Casado,Educação,11
62,1962-02-12,Piauí,9825.04,Ensino Médio,2,Casado,Indústria,18
61,1962-06-20,Piauí,4673.64,Ensino Fundamental,0,Solteiro,Comércio,9
59,1964-06-17,Bahia,23381.89,Pós-graduação,0,Divorciado,Indústria,26
26,1998-03-22,Sergipe,4693.68,Ensino Médio,1,Solteiro,Saúde,3
36,1987-09-12,Espírito Santo,4947.34,Ensino Médio,1,Divorciado,Saúde,0
20,2003-08-29,Amazonas,6163.39,Ensino Médio,2,Casado,Comércio,0
45,1978-12-13,Distrito Federal,9182.43,Ensino Superior,0,Casado,Educação,0
51,1972-07-19,Maranhão,5903.39,Ensino Superior,1,Casado,Educação,30
50,1974-01-15,Rio Grande do Sul,8278.51,Ensino Médio,2,Casado,Saúde,9
40,1984-01-21,Tocantins,4692.97,Ensino Fundamental,0,Divorciado,Educação,14
21,2002-12-23,Amapá,8057.39,Ensino Médio,0,Casado,Tecnologia,3
52,1971-12-06,Ceará,4610.9,Ensino Fundamental,1,Casado,Indústria,32
58,1965-07-03,Distrito Federal,7048.24,Ensino Fundamental,2,Solteiro,Educação,32
65,1959-01-11,Ceará,12231.35,Ensino Superior,0,Casado,Comércio,45
48,1975-04-23,Roraima,8248.07,Ensino Superior,0,Casado,Educação,1
61,1963-02-06,Distrito Federal,6612.93,Ensino Superior,0,Solteiro,Tecnologia,13
65,1958-10-25,Rondônia,18399.86,Ensino Médio,0,Casado,Tecnologia,41
55,1969-02-21,Tocantins,6470.1,Ensino Médio,1,Solteiro,Indústria,34
20,2003-11-04,Mato Grosso do Sul,6256.31,Pós-graduação,1,Solteiro,Comércio,2
21,2002-11-11,Alagoas,1644.52,Ensino Fundamental,0,Casado,Comércio,1
27,1996-05-02,Roraima,5045.23,Ensino Médio,0,Casado,Comércio,2
25,1998-10-08,Amazonas,2077.82,Ensino Fundamental,3,Casado,Indústria,3
37,1986-08-25,Santa Catarina,15843.58,Pós-graduação,1,Casado,Saúde,5
34,1990-02-24,Roraima,3087.03,Ensino Médio,0,Casado,Indústria,5
23,2001-01-27,Amapá,5318.32,Ensino Médio,1,Casado,Saúde,4
20,2004-03-16,Amazonas,7679.57,Pós-graduação,3,Casado,Saúde,1
21,2002-07-16,Goiás,8177.78,Ensino Superior,1,Casado,Educação,2
30,1993-11-07,Maranhão,6110.0,Ensino Médio,1,Divorciado,Comércio,8
55,1968-10-10,Alagoas,3508.54,Ensino Fundamental,0,Solteiro,Educação,30
23,2001-03-30,Piauí,4815.81,Ensino Médio,2,Casado,Tecnologia,5
76,1948-04-11,Alagoas,4877.92,Ensino Superior,3,Casado,Indústria,8
38,1985-07-02,Ceará,4393.28,Ensino Médio,2,Solteiro,Comércio,5
54,1970-03-25,Amazonas,7880.65,Ensino Médio,0,Casado,Saúde,9
46,1977-07-05,Pará,8359.83,Ensino Médio,2,Divorciado,Saúde,11
65,1958-06-02,Rio Grande do Sul,6740.42,Ensino Médio,0,Casado,Saúde,1
34,1990-01-21,Maranhão,9483.16,Ensino Médio,1,Casado,Tecnologia,8
50,1974-01-18,Pará,8925.87,Ensino Médio,0,Casado,Comércio,13
63,1960-12-13,Alagoas,5492.39,Ensino Fundamental,2,Casado,Indústria,5
55,1968-07-26,Piauí,8733.82,Ensino Médio,0,Casado,Saúde,33
44,1980-03-14,Paraíba,5737.45,Ensino Superior,0,Casado,Tecnologia,8
46,1978-04-09,Pará,4210.23,Ensino Médio,2,Solteiro,Indústria,12
65,1958-08-31,Paraíba,15500.03,Ensino Superior,1,Casado,Comércio,37
27,1997-03-19,Paraná,5990.67,Ensino Médio,2,Casado,Indústria,1
65,1958-11-17,Goiás,8796.17,Ensino Superior,1,Casado,Comércio,25
29,1994-10-11,Paraná,8545.43,Ensino Superior,3,Casado,Comércio,7
24,1999-05-09,Maranhão,2324.79,Ensino Fundamental,2,Casado,Educação,0
31,1992-12-21,Pernambuco,6807.76,Ensino Superior,0,Casado,Educação,10
57,1966-05-26,Alagoas,4521.85,Ensino Fundamental,0,Divorciado,Educação,13
47,1977-02-08,Rio de Janeiro,8114.97,Ensino Médio,1,Casado,Tecnologia,19
25,1998-06-02,Pará,2893.15,Ensino Médio,0,Viúvo,Educação,4
42,1981-07-31,Pernambuco,3868.62,Ensino Médio,0,Casado,Comércio,7
20,2004-02-11,Rio Grande do Sul,7548.46,Ensino Superior,3,Solteiro,Tecnologia,2
58,1965-07-23,Minas Gerais,10664.37,Ensino Médio,0,Casado,Tecnologia,11
40,1983-09-09,Pernambuco,9750.24,Ensino Superior,2,Casado,Comércio,1
70,1953-08-22,Roraima,9905.4,Pós-graduação,1,Casado,Comércio,51
48,1975-07-07,Piauí,4936.87,Ensino Fundamental,1,Solteiro,Indústria,27
58,1965-06-08,Alagoas,6426.44,Ensino Médio,5,Casado,Tecnologia,10
29,1995-01-04,Pará,6404.66,Ensino Médio,1,Casado,Comércio,7
37,1986-05-01,Piauí,12021.28,Ensino Superior,2,Casado,Indústria,13
24,2000-01-16,Santa Catarina,4788.74,Ensino Médio,1,Divorciado,Indústria,1
43,1981-02-28,Rio de Janeiro,4438.1,Ensino Médio,0,Solteiro,Tecnologia,6
52,1971-10-24,Rio Grande do Norte,7325.28,Ensino Superior,1,Casado,Indústria,19
20,2003-12-09,Rondônia,4898.86,Ensino Superior,0,Casado,Tecnologia,1
46,1978-01-28,Acre,8393.48,Ensino Superior,0,Solteiro,Educação,7
60,1964-01-02,Paraná,9019.76,Ensino Médio,3,Casado,Tecnologia,21
24,2000-04-05,Rio de Janeiro,5568.46,Ensino Médio,1,Casado,Comércio,2
20,2003-07-29,Roraima,5832.92,Ensino Médio,0,Casado,Indústria,2
37,1986-08-09,Roraima,6619.02,Ensino Médio,0,Divorciado,Educação,2
20,2003-06-09,Goiás,3719.83,Ensino Superior,1,Casado,Saúde,0
34,1989-11-07,Amapá,5984.5,Ensino Médio,0,Casado,Educação,12
47,1977-03-27,Amapá,4134.2,Ensino Médio,3,Casado,Indústria,5
27,1996-04-16,Piauí,4564.99,Ensino Médio,0,Casado,Saúde,1
54,1969-08-08,Goiás,7244.79,Ensino Médio,1,Casado,Saúde,15
44,1979-07-07,Maranhão,3055.37,Ensino Médio,1,Viúvo,Educação,14
22,2001-08-12,Minas Gerais,5896.13,Ensino Médio,2,Solteiro,Indústria,4
25,1998-06-09,Goiás,5956.45,Ensino Médio,0,Casado,Comércio,5
27,1996-05-19,Distrito Federal,5878.42,Ensino Médio,1,Solteiro,Educação,1
27,1996-06-13,Rondônia,3203.96,Ensino Médio,3,Casado,Educação,0
64,1959-09-29,Paraná,3984.24,Ensino Médio,2,Casado,Educação,24
31,1992-05-11,Rio Grande do Sul,6738.47,Ensino Médio,1,Casado,Indústria,6
46,1977-09-29,Roraima,4051.37,Ensino Fundamental,2,Casado,Comércio,27
63,1960-06-16,Rio Grande do Norte,7822.34,Ensino Médio,0,Casado,Comércio,2
65,1959-03-17,Bahia,4246.02,Ensino Médio,0,Casado,Saúde,7
38,1985-09-12,Bahia,3532.85,Ensino Fundamental,2,Solteiro,Educação,19
27,1996-07-27,Tocantins,6371.67,Ensino Médio,0,Casado,Tecnologia,5
65,1959-02-10,Goiás,8448.68,Ensino Fundamental,1,Solteiro,Saúde,47
35,1988-04-30,Mato Grosso do Sul,5212.44,Ensino Superior,0,Casado,Educação,17
57,1966-06-16,Roraima,8358.91,Ensino Superior,0,Casado,Saúde,23
33,1990-09-22,Santa Catarina,9390.19,Ensino Médio,1,Casado,Tecnologia,9
40,1983-10-02,Piauí,8276.69,Ensino Superior,0,Casado,Comércio,8
54,1969-08-13,Amapá,9909.52,Ensino Médio,0,Casado,Educação,31
44,1979-05-31,Paraíba,6867.25,Ensino Médio,2,Casado,Saúde,5
41,1982-06-19,Rio Grande do Norte,4036.46,Ensino Médio,0,Casado,Tecnologia,8
50,1973-12-26,Roraima,6571.09,Ensino Fundamental,0,Casado,Tecnologia,23
20,2003-11-06,Mato Grosso do Sul,4865.26,Ensino Médio,0,Casado,Indústria,0
37,1986-09-23,Amazonas,3264.33,Ensino Fundamental,0,Casado,Educação,0
26,1997-08-07,Amazonas,6573.17,Ensino Superior,0,Casado,Comércio,8
51,1972-08-12,Amapá,5712.43,Ensino Fundamental,2,Casado,Saúde,17
25,1999-04-04,Goiás,3071.5,Ensino Médio,0,Casado,Comércio,0
19,2004-08-01,Paraná,6325.0,Ensino Superior,1,Casado,Tecnologia,1
46,1977-09-19,Piauí,5659.59,Ensino Médio,2,Solteiro,Indústria,25
37,1986-08-12,Maranhão,4582.85,Ensino Médio,0,Solteiro,Educação,0
49,1975-03-25,Maranhão,10196.51,Ensino Médio,1,Casado,Saúde,21
36,1987-12-13,Roraima,6603.19,Ensino Médio,1,Casado,Educação,4
59,1964-08-02,Piauí,6205.07,Ensino Médio,2,Solteiro,Tecnologia,7
60,1963-09-02,Paraíba,6242.33,Ensino Médio,3,Solteiro,Comércio,2
85,1939-01-29,Paraíba,2208.92,Ensino Fundamental,1,Casado,Saúde,27
38,1986-01-15,Rio Grande do Norte,3287.49,Ensino Fundamental,0,Casado,Comércio,5
84,1939-06-14,Roraima,5824.64,Ensino Médio,0,Casado,Educação,28
90,1934-01-13,Mato Grosso,8491.75,Ensino Médio,1,Solteiro,Educação,54
22,2002-02-01,Rondônia,3673.61,Ensino Fundamental,0,Solteiro,Saúde,3
40,1983-04-24,Pará,14093.49,Ensino Superior,2,Casado,Tecnologia,16
23,2000-04-23,Minas Gerais,5602.37,Ensino Médio,0,Solteiro,Indústria,4
72,1951-10-11,Minas Gerais,6436.3,Ensino Fundamental,2,Solteiro,Saúde,44
50,1974-03-09,Roraima,6526.62,Ensino Médio,2,Casado,Educação,29
45,1978-10-07,Mato Grosso,3856.97,Ensino Médio,1,Casado,Comércio,8
30,1994-03-04,Espírito Santo,3675.48,Ensino Fundamental,0,Casado,Tecnologia,9
21,2003-04-11,Tocantins,6613.6,Ensino Médio,1,Solteiro,Saúde,2
33,1990-08-22,Rio Grande do Sul,9509.1,Ensino Superior,0,Solteiro,Educação,9
68,1955-10-26,Acre,4417.1,Ensino Médio,0,Casado,Saúde,49
27,1997-04-06,Piauí,3138.66,Ensino Fundamental,0,Solteiro,Indústria,8
35,1989-02-22,Bahia,7109.19,Ensino Médio,0,Viúvo,Saúde,5
60,1963-08-21,Ceará,30165.89,Pós-graduação,3,Casado,Tecnologia,37
50,1973-05-05,Minas Gerais,3959.09,Ensino Superior,2,Casado,Indústria,0
26,1997-10-04,Piauí,8218.4,Ensino Médio,1,Casado,Tecnologia,6
57,1966-09-16,Distrito Federal,8757.61,Ensino Médio,1,Casado,Tecnologia,15
56,1967-06-29,Rio de Janeiro,14380.88,Ensino Médio,0,Casado,Tecnologia,27
52,1971-05-27,Paraná,7439.27,Ensino Médio,0,Casado,Indústria,4
49,1975-02-05,Ceará,2839.46,Ensino Fundamental,2,Solteiro,Comércio,7
38,1985-11-28,Alagoas,5216.15,Ensino Médio,0,Casado,Educação,20
48,1976-02-05,Paraná,4537.2,Ensino Médio,0,Solteiro,Educação,5
32,1991-05-22,Maranhão,4637.63,Ensino Médio,1,Casado,Tecnologia,3
81,1942-08-19,Distrito Federal,3038.59,Ensino Médio,2,Casado,Comércio,21
40,1983-12-20,Roraima,5731.55,Ensino Médio,0,Casado,Comércio,9
36,1987-09-09,Amazonas,3938.69,Ensino Fundamental,1,Solteiro,Educação,11
46,1978-01-10,Minas Gerais,9044.25,Ensino Médio,1,Casado,Tecnologia,10
21,2002-11-15,Goiás,6182.65,Ensino Médio,3,Casado,Comércio,1
47,1976-10-21,Paraíba,6367.41,Ensino Fundamental,1,Solteiro,Educação,29
19,2005-02-16,Alagoas,3382.39,Ensino Fundamental,1,Casado,Indústria,0
40,1984-01-01,Pernambuco,12347.16,Ensino Superior,2,Divorciado,Saúde,21
51,1972-10-03,Mato Grosso do Sul,5471.71,Ensino Fundamental,2,Casado,Comércio,17
26,1997-12-19,Pará,5531.1,Ensino Superior,3,Casado,Educação,5
60,1963-07-28,Pará,8458.37,Ensino Fundamental,3,Solteiro,Saúde,38
32,1991-09-02,Paraíba,10169.9,Ensino Superior,3,Solteiro,Educação,11
65,1958-12-11,Alagoas,5059.9,Ensino Médio,1,Casado,Educação,14
20,2003-08-19,Goiás,3618.95,Ensino Médio,0,Casado,Indústria,0
26,1997-12-18,Rio Grande do Norte,4486.21,Ensino Médio,1,Divorciado,Indústria,8
51,1972-07-04,Rio Grande do Norte,4173.14,Ensino Fundamental,2,Casado,Tecnologia,10
44,1979-10-03,Acre,3119.14,Ensino Médio,2,Casado,Comércio,3
19,2004-08-24,Rio Grande do Sul,3189.8,Ensino Médio,1,Casado,Indústria,0
22,2002-03-28,Paraná,2953.46,Ensino Fundamental,3,Solteiro,Saúde,2
50,1973-10-07,Bahia,4575.69,Ensino Médio,0,Casado,Indústria,19
18,2006-02-28,Piauí,7655.59,Ensino Médio,1,Casado,Tecnologia,0
42,1981-08-28,Amazonas,12280.34,Ensino Superior,0,Casado,Saúde,20
38,1985-09-14,Amazonas,3827.47,Ensino Superior,2,Solteiro,Comércio,2
24,1999-04-24,Paraná,6265.97,Ensino Médio,0,Casado,Indústria,3
41,1982-08-18,Santa Catarina,5710.41,Ensino Fundamental,1,Solteiro,Saúde,14
38,1985-12-12,Ceará,4595.65,Ensino Fundamental,0,Solteiro,Indústria,9
35,1989-02-04,Tocantins,8225.4,Ensino Superior,4,Casado,Indústria,12
31,1992-06-23,Amazonas,4131.56,Ensino Fundamental,0,Solteiro,Comércio,1
21,2002-11-15,Acre,5645.93,Ensino Médio,1,Casado,Indústria,0
20,2003-05-27,Pará,6489.95,Ensino Médio,0,Solteiro,Indústria,1
21,2002-07-27,Mato Grosso,8973.89,Ensino Superior,0,Solteiro,Saúde,1
53,1970-12-17,Mato Grosso,7100.97,Ensino Médio,1,Casado,Tecnologia,10
24,1999-11-13,Santa Catarina,4745.03,Ensino Superior,0,Solteiro,Educação,6
48,1975-09-18,Mato Grosso,8545.74,Ensino Médio,0,Solteiro,Indústria,26
20,2003-05-19,Rio de Janeiro,11349.11,Pós-graduação,1,Casado,Indústria,0
23,2000-09-01,Rio Grande do Norte,4080.18,Ensino Superior,1,Casado,Indústria,5
18,2005-05-04,São Paulo,5791.56,Ensino Médio,0,Casado,Saúde,0
22,2001-06-15,Piauí,3338.95,Ensino Médio,0,Solteiro,Tecnologia,2
49,1974-09-01,Amazonas,3245.32,Ensino Fundamental,1,Casado,Indústria,9
44,1979-05-05,Alagoas,7128.47,Ensino Médio,2,Casado,Saúde,18
25,1998-06-01,Alagoas,3727.91,Ensino Médio,0,Solteiro,Saúde,4
41,1982-06-18,Piauí,5820.09,Ensino Médio,0,Casado,Educação,8
36,1987-07-09,Maranhão,7195.42,Ensino Médio,1,Casado,Comércio,14
36,1987-06-05,Sergipe,3338.99,Ensino Médio,2,Casado,Educação,11
20,2004-02-27,Minas Gerais,6169.86,Ensino Médio,1,Casado,Tecnologia,2
60,1964-01-14,São Paulo,6276.47,Ensino Superior,1,Casado,Saúde,12
37,1986-04-13,Minas Gerais,3988.67,Ensino Médio,0,Solteiro,Saúde,14
38,1985-07-25,Alagoas,3751.13,Ensino Médio,3,Casado,Comércio,4
27,1996-06-17,Pernambuco,2995.91,Ensino Médio,0,Casado,Comércio,0
46,1977-04-26,Espírito Santo,10067.35,Ensino Médio,4,Casado,Saúde,16
30,1993-08-19,Espírito Santo,10185.07,Ensino Superior,0,Solteiro,Educação,7
22,2001-12-16,Paraná,5460.23,Ensino Médio,2,Casado,Comércio,2
27,1996-05-22,Rio de Janeiro,5323.54,Ensino Médio,0,Casado,Comércio,7
20,2003-04-24,Amazonas,3493.76,Ensino Médio,1,Casado,Educação,2
29,1994-12-11,Paraíba,8207.47,Ensino Médio,0,Casado,Tecnologia,8
52,1971-07-27,Acre,4877.91,Ensino Médio,3,Solteiro,Educação,10
28,1995-11-07,Rio de Janeiro,5661.43,Ensino Médio,2,Solteiro,Tecnologia,9
26,1997-12-25,Sergipe,4059.91,Ensino Médio,3,Casado,Saúde,0
47,1976-06-26,São Paulo,3060.1,Ensino Fundamental,1,Solteiro,Educação,0
22,2001-08-04,Paraná,8202.04,Ensino Superior,4,Casado,Comércio,1
31,1992-10-12,Minas Gerais,6012.58,Ensino Médio,0,Casado,Saúde,12
32,1991-10-07,Santa Catarina,9380.33,Ensino Superior,2,Casado,Tecnologia,6
60,1963-05-06,Pernambuco,9332.2,Ensino Superior,2,Casado,Indústria,16
37,1986-11-19,Sergipe,8544.59,Ensino Médio,3,Solteiro,Saúde,5
35,1988-12-02,Paraná,4404.37,Ensino Fundamental,2,Solteiro,Indústria,5
20,2003-10-10,Amazonas,5016.9,Ensino Superior,3,Casado,Comércio,0
21,2002-07-29,Rio Grande do Norte,7624.47,Ensino Médio,1,Solteiro,Tecnologia,0
23,2000-07-10,Amazonas,8665.94,Ensino Superior,0,Solteiro,Tecnologia,3
48,1975-05-22,Minas Gerais,13945.5,Ensino Superior,1,Casado,Tecnologia,18
22,2002-03-05,Mato Grosso do Sul,7111.56,Ensino Superior,2,Casado,Saúde,3
66,1957-07-20,Pernambuco,7509.59,Ensino Superior,0,Casado,Educação,26
31,1992-08-10,Minas Gerais,3929.24,Ensino Médio,1,Casado,Indústria,13
23,2001-03-08,Pernambuco,5966.93,Ensino Superior,3,Solteiro,Educação,0
63,1960-07-29,Rio Grande do Sul,6977.13,Ensino Médio,0,Divorciado,Indústria,24
39,1984-09-28,Mato Grosso do Sul,3551.92,Ensino Fundamental,1,Casado,Comércio,0
62,1962-01-18,Goiás,11747.58,Ensino Superior,1,Casado,Indústria,6
61,1962-08-03,Amazonas,14743.03,Ensino Médio,0,Casado,Saúde,37
49,1974-05-31,Piauí,6366.24,Pós-graduação,1,Solteiro,Comércio,4
23,2000-07-24,Bahia,4774.09,Ensino Médio,1,Casado,Saúde,2
22,2001-07-21,Pernambuco,4811.44,Ensino Médio,2,Casado,Educação,4
23,2000-10-20,Sergipe,2063.89,Ensino Fundamental,0,Casado,Educação,5
45,1978-07-14,Distrito Federal,13126.86,Ensino Médio,0,Casado,Tecnologia,22
33,1991-02-09,Minas Gerais,1742.59,Ensino Fundamental,0,Solteiro,Educação,6
50,1974-01-02,Rondônia,10540.48,Ensino Médio,1,Solteiro,Educação,27
60,1963-12-30,Alagoas,5294.76,Ensino Médio,1,Casado,Saúde,34
58,1965-06-29,Sergipe,7635.32,Ensino Médio,3,Casado,Indústria,22
36,1988-01-11,Mato Grosso do Sul,6594.82,Pós-graduação,1,Solteiro,Indústria,2
43,1980-08-28,Amazonas,4874.57,Ensino Superior,1,Casado,Educação,8
84,1939-04-18,Ceará,6652.48,Ensino Superior,2,Casado,Educação,42
51,1972-10-01,Roraima,9909.85,Ensino Superior,0,Solteiro,Comércio,15
46,1977-05-22,Bahia,6184.86,Ensino Médio,1,Casado,Comércio,8
44,1980-01-11,Goiás,4010.54,Ensino Superior,0,Casado,Comércio,3
40,1983-09-05,Bahia,9490.74,Ensino Superior,1,Casado,Comércio,21
31,1992-06-20,Paraíba,8348.86,Ensino Superior,0,Solteiro,Educação,6
24,1999-05-04,Amapá,6240.66,Ensino Médio,0,Viúvo,Educação,3
28,1995-11-26,Rio Grande do Sul,4629.19,Ensino Médio,1,Casado,Indústria,0
26,1997-05-13,Piauí,5617.23,Ensino Superior,0,Casado,Educação,4
41,1983-02-25,Minas Gerais,12788.49,Ensino Superior,0,Casado,Saúde,19
63,1960-11-08,Pernambuco,6557.91,Ensino Médio,2,Casado,Saúde,39
19,2004-09-25,Acre,5572.06,Ensino Superior,3,Solteiro,Comércio,1
30,1993-04-25,Alagoas,3109.19,Ensino Fundamental,2,Solteiro,Educação,0
34,1989-04-13,Amazonas,7541.37,Ensino Médio,1,Casado,Educação,15
26,1997-06-19,Minas Gerais,7763.74,Ensino Superior,2,Divorciado,Saúde,8
75,1949-03-23,Pernambuco,7716.34,Ensino Fundamental,0,Solteiro,Indústria,43
45,1979-02-11,Amazonas,6232.04,Ensino Médio,0,Solteiro,Indústria,8
35,1988-12-23,Ceará,3783.88,Ensino Superior,0,Divorciado,Comércio,5
